"CWNS_ID","FACILITY_ID","STATE_CODE","NEED_REASON"
"55000715002",424100,WI,The project(s) is to achieve or maintain compliance with a TMDL.
"18004372001",1234201,IN,The project(s) is required to maintain compliance with a NPDES permit.
"08000410001",1067154,CO,The project(s) is required to maintain compliance with a NPDES permit.
"08000410001",1067154,CO,The project(s) is to increase capacity or improve treatment in advance of anticipated new permit requirements.
"08000320001",1067103,CO,The project(s) is required to maintain compliance with a NPDES permit.
"08000320001",1067103,CO,The project(s) is to achieve or maintain compliance with a TMDL.
"49000000038",3611484,UT,The project(s) will prevent unregulated water quality or human health impacts.
"37000000145",3611492,NC,The project(s) is required to maintain compliance with a NPDES permit.
"37000000145",3611492,NC,The project(s) is to increase capacity or improve treatment in advance of anticipated new permit requirements.
"37000000145",3611492,NC,The project(s) will prevent unregulated water quality or human health impacts.
"35000000123",3611620,NM,The project(s) will prevent unregulated water quality or human health impacts.
"35000000123",3611620,NM,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"08000253001",1067042,CO,The project(s) is required to maintain compliance with a NPDES permit.
"08000253001",1067042,CO,The project(s) is to achieve or maintain compliance with a TMDL.
"22000140001",1168177,LA,The project(s) is required to maintain compliance with a NPDES permit.
"35000000124",3611624,NM,The project(s) will prevent unregulated water quality or human health impacts.
"35000000124",3611624,NM,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"34121507101",3393977,NJ,The project(s) will prevent unregulated water quality or human health impacts.
"49000000098",3611776,UT,The project(s) will prevent unregulated water quality or human health impacts.
"55006200002",1206766,WI,The project(s) is required to maintain compliance with a NPDES permit.
"51000308003",1192945,VA,The project(s) is required to maintain compliance with a NPDES permit.
"51000308003",1192945,VA,The project(s) is necessary to obtain compliance with a new permit requirement.
"51000308003",1192945,VA,The project(s) is to achieve or maintain compliance with a TMDL.
"51000308003",1192945,VA,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"53000060001",1180747,WA,The project(s) will prevent unregulated water quality or human health impacts.
"53000207009",1180769,WA,The project(s) is required to maintain compliance with a NPDES permit.
"53000207009",1180769,WA,The project(s) will prevent unregulated water quality or human health impacts.
"54002108001",3510696,WV,The project(s) is to achieve or maintain compliance with a TMDL.
"54002108001",3510696,WV,The project(s) will prevent unregulated water quality or human health impacts.
"54004207001",1095209,WV,The project(s) is to achieve or maintain compliance with a TMDL.
"54004207001",1095209,WV,The project(s) will prevent unregulated water quality or human health impacts.
"23000070001",1142507,ME,The project(s) is required to maintain compliance with a NPDES permit.
"23000070001",1142507,ME,The project(s) will prevent unregulated water quality or human health impacts.
"12000000122",3612163,FL,The project(s) will prevent unregulated water quality or human health impacts.
"21000173001",1139614,KY,The project(s) is required to maintain compliance with a NPDES permit.
"21000173001",1139614,KY,The project(s) will prevent unregulated water quality or human health impacts.
"17000717001",1232727,IL,The project(s) will prevent unregulated water quality or human health impacts.
"17000717001",1232727,IL,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"37000000192",3612168,NC,The project(s) will prevent unregulated water quality or human health impacts.
"42000094003",1195429,PA,The project(s) is required to maintain compliance with a NPDES permit.
"54000000089",3611240,WV,The project(s) is required to maintain compliance with a NPDES permit.
"54000000089",3611240,WV,The project(s) will prevent unregulated water quality or human health impacts.
"13000000651",3611309,GA,The project(s) will prevent unregulated water quality or human health impacts.
"06000000249",3611373,CA,The project(s) will prevent unregulated water quality or human health impacts.
"06000000251",3611375,CA,The project(s) will prevent unregulated water quality or human health impacts.
"06000000255",3611379,CA,The project(s) will prevent unregulated water quality or human health impacts.
"06000000259",3611383,CA,The project(s) will prevent unregulated water quality or human health impacts.
"06000000276",3611400,CA,The project(s) will prevent unregulated water quality or human health impacts.
"35201200009",3536236,NM,The project(s) is required to maintain compliance with a NPDES permit.
"35201200009",3536236,NM,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"39002800001",1081033,OH,The project(s) is required to maintain compliance with a NPDES permit.
"39002800001",1081033,OH,The project(s) is to increase capacity or improve treatment in advance of anticipated new permit requirements.
"41000000184",3611602,OR,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"41000000185",3611604,OR,The project(s) will prevent unregulated water quality or human health impacts.
"35000000118",3611609,NM,The project(s) will prevent unregulated water quality or human health impacts.
"35000000118",3611609,NM,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
