DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,OPERATOR_NAME,OFFICE_ADDRESS_STREET,OFFICE_ADDRESS_CITY,OFFICE_ADDRESS_COUNTY,OFFICE_ADDRESS_STATE,OFFICE_ADDRESS_ZIP,HQ_ADDRESS_STREET,HQ_ADDRESS_CITY,HQ_ADDRESS_COUNTY,HQ_ADDRESS_STATE,HQ_ADDRESS_ZIP,COMMODITY,STOP,OPERATOR_TYPE,MMILES_STEEL_UNP_BARE,MMILES_STEEL_UNP_COATED,MMILES_STEEL_CP_BARE,MMILES_STEEL_CP_COATED,MMILES_PLASTIC,MMILES_CI,MMILES_DI,MMILES_CU,MMILES_OTHER,MMILES_RCI,MMILES_TOTAL,NUM_SRVS_STEEL_UNP_BARE,NUM_SRVS_STEEL_UNP_COATED,NUM_SRVS_STEEL_CP_BARE,NUM_SRVS_STEEL_CP_COATED,NUM_SRVS_PLASTIC,NUM_SRVS_CI,NUM_SRVS_DI,NUM_SRVS_CU,NUM_SRVS_OTHER,NUM_SRVS_RCI,NUM_SRVCS_TOTAL,MMILES_STEEL_UNK,MMILES_STEEL_LT2IN,MMILES_STEEL_2IN_TO_4IN,MMILES_STEEL_4IN_TO_8IN,MMILES_STEEL_8IN_TO_12IN,MMILES_STEEL_GT12IN,MMILES_STEEL_TOTAL,MMILES_DI_UNK,MMILES_DI_LT2IN,MMILES_DI_2IN_TO_4IN,MMILES_DI_4IN_TO_8IN,MMILES_DI_8IN_TO_12IN,MMILES_DI_GT12IN,MMILES_DI_TOTAL,MMILES_CU_UNK,MMILES_CU_LT2IN,MMILES_CU_2IN_TO_4IN,MMILES_CU_4IN_TO_8IN,MMILES_CU_8IN_TO_12IN,MMILES_CU_GT12IN,MMILES_CU_TOTAL,MMILES_CI_WR_UNK,MMILES_CI_WR_LT2IN,MMILES_CI_WR_2IN_TO_4IN,MMILES_CI_WR_4IN_TO_8IN,MMILES_CI_WR_8IN_TO_12IN,MMILES_CI_WR_GT12IN,MMILES_CI_WR_TOTAL,MMILES_PLASTIC_UNK,MMILES_PLASTIC_LT2IN,MMILES_PLASTIC_2IN_TO_4IN,MMILES_PLASTIC_4IN_TO_8IN,MMILES_PLASTIC_8IN_TO_12IN,MMILES_PLASTIC_GT12IN,MMILES_PLASTIC_TOTAL,MMILES_PE_UNK,MMILES_PE_LT2IN,MMILES_PE_2IN_TO_4IN,MMILES_PE_4IN_TO_8IN,MMILES_PE_8IN_TO_12IN,MMILES_PE_GT12IN,MMILES_PE_TOTAL,MMILES_ABS_UNK,MMILES_ABS_LT2IN,MMILES_ABS_2IN_TO_4IN,MMILES_ABS_4IN_TO_8IN,MMILES_ABS_8IN_TO_12IN,MMILES_ABS_GT12IN,MMILES_ABS_TOTAL,MMILES_OTH_PLSTC_UNK,MMILES_OTH_PLSTC_LT2IN,MMILES_OTH_PLSTC_2IN_TO_4IN,MMILES_OTH_PLSTC_4IN_TO_8IN,MMILES_OTH_PLSTC_8IN_TO_12IN,MMILES_OTH_PLSTC_GT12IN,MMILES_OTH_PLSTC_TOTAL,MMILES_OTHER_UNK,MMILES_OTHER_LT2IN,MMILES_OTHER_2IN_TO_4IN,MMILES_OTHER_4IN_TO_8IN,MMILES_OTHER_8IN_TO_12IN,MMILES_OTHER_GT12IN,MMILES_OTHER_TOTAL,MMILES_OTHER_MATERIAL_DETAIL,MMILES_RCI_UNK,MMILES_RCI_LT2IN,MMILES_RCI_2IN_TO_4IN,MMILES_RCI_4IN_TO_8IN,MMILES_RCI_8IN_TO_12IN,MMILES_RCI_GT12IN,MMILES_RCI_TOTAL,MMILES_UNK_TOTAL,MMILES_LT2IN_TOTAL,MMILES_2IN_TO_4IN_TOTAL,MMILES_4IN_TO_8IN_TOTAL,MMILES_8IN_TO_12IN_TOTAL,MMILES_GT12IN_TOTAL,MMILES_PART_B2_TOTAL,AVERAGE_LENGTH,NUM_SRVS_STEEL_UNK,NUM_SRVS_STEEL_LT1IN,NUM_SRVS_STEEL_1IN_TO_2IN,NUM_SRVS_STEEL_2IN_TO_4IN,NUM_SRVS_STEEL_4IN_TO_8IN,NUM_SRVS_STEEL_GT8IN,NUM_SRVS_STEEL_TOTAL,NUM_SRVS_DI_UNK,NUM_SRVS_DI_LT1IN,NUM_SRVS_DI_1IN_TO_2IN,NUM_SRVS_DI_2IN_TO_4IN,NUM_SRVS_DI_4IN_TO_8IN,NUM_SRVS_DI_GT8IN,NUM_SRVS_DI_TOTAL,NUM_SRVS_CU_UNK,NUM_SRVS_CU_LT1IN,NUM_SRVS_CU_1IN_TO_2IN,NUM_SRVS_CU_2IN_TO_4IN,NUM_SRVS_CU_4IN_TO_8IN,NUM_SRVS_CU_GT8IN,NUM_SRVS_CU_TOTAL,NUM_SRVS_CI_WR_UNK,NUM_SRVS_CI_WR_LT1IN,NUM_SRVS_CI_WR_1IN_TO_2IN,NUM_SRVS_CI_WR_2IN_TO_4IN,NUM_SRVS_CI_WR_4IN_TO_8IN,NUM_SRVS_CI_WR_GT8IN,NUM_SRVS_CI_WR_TOTAL,NUM_SRVS_PLASTIC_UNK,NUM_SRVS_PLASTIC_LT1IN,NUM_SRVS_PLASTIC_1IN_TO_2IN,NUM_SRVS_PLASTIC_2IN_TO_4IN,NUM_SRVS_PLASTIC_4IN_TO_8IN,NUM_SRVS_PLASTIC_GT8IN,NUM_SRVS_PLASTIC_TOTAL,NUM_SRVS_PE_UNK,NUM_SRVS_PE_LT1IN,NUM_SRVS_PE_1IN_TO_2IN,NUM_SRVS_PE_2IN_TO_4IN,NUM_SRVS_PE_4IN_TO_8IN,NUM_SRVS_PE_GT8IN,NUM_SRVS_PE_TOTAL,NUM_SRVS_ABS_UNK,NUM_SRVS_ABS_LT1IN,NUM_SRVS_ABS_1IN_TO_2IN,NUM_SRVS_ABS_2IN_TO_4IN,NUM_SRVS_ABS_4IN_TO_8IN,NUM_SRVS_ABS_GT8IN,NUM_SRVS_ABS_TOTAL,NUM_SRVS_OTH_PLSTC_UNK,NUM_SRVS_OTH_PLSTC_LT1IN,NUM_SRVS_OTH_PLSTC_1IN_TO_2IN,NUM_SRVS_OTH_PLSTC_2IN_TO_4IN,NUM_SRVS_OTH_PLSTC_4IN_TO_8IN,NUM_SRVS_OTH_PLSTC_GT8IN,NUM_SRVS_OTH_PLSTC_TOTAL,NUM_SRVS_OTHER_UNK,NUM_SRVS_OTHER_LT1IN,NUM_SRVS_OTHER_1IN_TO_2IN,NUM_SRVS_OTHER_2IN_TO_4IN,NUM_SRVS_OTHER_4IN_TO_8IN,NUM_SRVS_OTHER_GT8IN,NUM_SRVS_OTHER_TOTAL,NUM_SRVS_OTHER_MATERIAL_DETAIL,NUM_SRVS_RCI_UNK,NUM_SRVS_RCI_LT1IN,NUM_SRVS_RCI_1IN_TO_2IN,NUM_SRVS_RCI_2IN_TO_4IN,NUM_SRVS_RCI_4IN_TO_8IN,NUM_SRVS_RCI_GT8IN,NUM_SRVS_RCI_TOTAL,NUM_SRVS_UNK_TOTAL,NUM_SRVS_LT1IN_TOTAL,NUM_SRVS_1IN_TO_2IN_TOTAL,NUM_SRVS_2IN_TO_4IN_TOTAL,NUM_SRVS_4IN_TO_8IN_TOTAL,NUM_SRVS_GT8IN_TOTAL,NUM_SRVS_PART_B3_TOTAL,MMILES_BY_DCD_UNK,MMILES_BY_DCD_PRE1940,MMILES_BY_DCD_1940_TO_1949,MMILES_BY_DCD_1950_TO_1959,MMILES_BY_DCD_1960_TO_1969,MMILES_BY_DCD_1970_TO_1979,MMILES_BY_DCD_1980_TO_1989,MMILES_BY_DCD_1990_TO_1999,MMILES_BY_DCD_2000_TO_2009,MMILES_BY_DCD_2010_TO_2019,MMILES_BY_DCD_2020_TO_2029,MMILES_BY_DCD_TOTAL,NUM_SRVS_BY_DCD_UNK,NUM_SRVS_BY_DCD_PRE1940,NUM_SRVS_BY_DCD_1940_TO_1949,NUM_SRVS_BY_DCD_1950_TO_1959,NUM_SRVS_BY_DCD_1960_TO_1969,NUM_SRVS_BY_DCD_1970_TO_1979,NUM_SRVS_BY_DCD_1980_TO_1989,NUM_SRVS_BY_DCD_1990_TO_1999,NUM_SRVS_BY_DCD_2000_TO_2009,NUM_SRVS_BY_DCD_2010_TO_2019,NUM_SRVS_BY_DCD_2020_TO_2029,NUM_SRVS_BY_DCD_TOTAL,TOTAL_LEAKS_COR_MAINS,TOTAL_LEAKS_NF_MAINS,TOTAL_LEAKS_EX_MAINS,TOTAL_LEAKS_OF_DAM_MAINS,TOTAL_LEAKS_MAT_WELD_MAINS,TOTAL_LEAKS_EQ_MAINS,TOTAL_LEAKS_OP_MAINS,TOTAL_LEAKS_OT_MAINS,TOTAL_LEAKS_COR_SRVS,TOTAL_LEAKS_NF_SRVS,TOTAL_LEAKS_EX_SRVS,TOTAL_LEAKS_OF_DAM_SRVS,TOTAL_LEAKS_MAT_WELD_SRVS,TOTAL_LEAKS_EQ_SRVS,TOTAL_LEAKS_OP_SRVS,TOTAL_LEAKS_OT_SRVS,TOTAL_HAZLEAKS_COR_MAINS,TOTAL_HAZLEAKS_NF_MAINS,TOTAL_HAZLEAKS_EX_MAINS,TOTAL_HAZLEAKS_OF_DAM_MAINS,TOTAL_HAZLEAKS_MAT_WELD_MAINS,TOTAL_HAZLEAKS_EQ_MAINS,TOTAL_HAZLEAKS_OP_MAINS,TOTAL_HAZLEAKS_OT_MAINS,TOTAL_HAZLEAKS_COR_SRVS,TOTAL_HAZLEAKS_NF_SRVS,TOTAL_HAZLEAKS_EX_SRVS,TOTAL_HAZLEAKS_OF_DAM_SRVS,TOTAL_HAZLEAKS_MAT_WELD_SRVS,TOTAL_HAZLEAKS_EQ_SRVS,TOTAL_HAZLEAKS_OP_SRVS,TOTAL_HAZLEAKS_OT_SRVS,KNOWN_LEAKS,MECHANICAL_JOINT_LEAKS,FED_LAND_LEAKS_REPAIRED,PERCENT_UNACC_GAS,PARTDNOTIFNOCALL,PARTDNOTIFOUTAREA,PARTDNOTIFPRIORSTART,PARTDNOTIFAFTEREXP,PARTDNOTIFINCINFO,PARTDNOTIFTOTAL,PARTDEXCAVTESTHOLE,PARTDEXCAVCLEARANCE,PARTDEXCAVPROTSHORE,PARTDEXCAVBACKFILL,PARTDMARKFADE,PARTDEXCAVNOTLISTED,PARTDEXCAVTOTAL,PARTDMISCDETER,PARTDMISCONECALL,PARTDMISCPREVDAMAGE,PARTDMISCROOTCAUSE,PARTDMISCTOTAL,PARTDLOCABANDON,PARTDLOCINCORMAP,PARTDLOCLOCERROR,PARTDLOCNORESP,PARTDLOCINCOMP,PARTDLOCTRACEWIRE,PARTDLOCUNLOCAT,PARTDLOCABANMARK,PARTDLOCMAPMARK,PARTDLOCLOCMARK,PARTDLOCTRACEMARK,PARTDLOCTOTAL,PARTDTOTDAMAGES,PARTDTOTTICKETS,ADDITIONAL_INFORMATION,PREPARERS_NAME,PREPARERS_TITLE,PREPARERS_PHONE,PREPARERS_FAX,PREPARERS_EMAIL,REPORT_SUBMISSION_TYPE,REPORT_DATE,FILING_DATE,FORM_REV
5/1/2025,2024,20250422,68040,31070,"MORGAN, CITY OF",119 Vernon Avenue,Morgan,Redwood,MN,56266,119 VERNON AVENUE,MORGAN,,MN,56266,Natural Gas,MN,Municipal Owned,0,0,0,10,14,0,0,0,0,0,24,0,0,0,0,372,0,0,0,0,0,372,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6,18,0,0,0,24,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,6,4,0,0,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,362,6,4,0,0,372,0,0,0,0,0,0,0,23,1,0,0,24,0,0,0,0,0,0,0,268,32,58,14,372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,393,,Lisa Steffl,City Clerk Treasurer,(507) 249-3455,(507) 249-3839,cityofmorgan@redred.com,INITIAL,2/25/2025,2/25/2025,7100.1-1 (Rev. 06-2023)
5/1/2025,2024,20250516,68581,31071,CITIES OF CLARISSA AND EAGLE BEND,108 MAIN STREET WEST,EAGLE BEND,TODD,MN,56446,108 MAIN STREET WEST,EAGLE BEND,,MN,56446,Natural Gas,MN,Municipal Owned,0,0,0,12,26.99,0,0,0,0,0,38.99,0,0,0,0,604,0,0,0,0,0,604,0,0,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.99,12,0,0,0,26.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,14.99,24,0,0,0,38.99,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596,6,2,0,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,596,6,2,0,0,604,0,0,0,0,0,0,0,38,0,0.99,0,38.99,0,0,0,0,0,0,0,466,91,27,20,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,,Kim Wagner,agent,(218) 326-3495,(218) 999-5495,kim@nwgas.com,SUPPLEMENTAL,2/27/2025,2/27/2025,7100.1-1 (Rev. 06-2023)
5/1/2025,2024,20251034,72233,31090,"CROOKS MUNICIPAL GAS, CITY OF",701 S West Ave,Crooks,MINNEHAHA,SD,57020,PO BOX 785 701 SOUTH WEST AVE,CROOKS,,SD,57020,Natural Gas,SD,Municipal Owned,,,,14,28.697,0,0,0,0,0,42.697,,,,,983,0,0,0,0,0,983,0,0,14,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.697,3,0,0,0,28.697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,25.697,17,0,0,0,42.697,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,958,25,0,0,0,983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,958,25,0,0,0,983,0,0,0,0,0,0,0,28,6,3.539,5.158,42.697,0,0,0,0,0,0,0,531,210,161,81,983,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,0,0,0,0,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,1,534,,Chris Krogmann,Public Works Director,(605) 809-7036,605-543-6438,publicworks@crookssd.org,INITIAL,3/13/2025,3/13/2025,7100.1-1 (Rev. 06-2023)
5/1/2025,2024,20250075,65169,31093,CITY OF FOSSTON MUNICIPAL GAS,220 1th St E PO Box 239,Fosston,USA,MN,56542,220 EAST FIRST STREET P.O. BOX 239,FOSSTON,,MN,56542,Natural Gas,MN,Municipal Owned,0,0,0,14,19.56,0,0,0,0,0,33.56,0,0,0,0,689,0,0,0,0,0,689,0,0,14,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.84,3,3.72,0,0,19.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,12.84,17,3.72,0,0,33.56,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,671,18,0,0,0,689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,671,18,0,0,0,689,0,0,0,0,0,0,0,27,2.38,1.58,2.61,33.57,0,0,0,0,0,0,0,381,136,146,24,687,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,0,0,0,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,182,,Steven Lyseng,operator,(218) 435-1737,(218) 435-1961,steven.lyseng@fosston.com,SUPPLEMENTAL,1/16/2025,1/16/2025,7100.1-1 (Rev. 06-2023)
5/1/2025,2024,20250173,66022,31094,"GARRETSON GAS UTILITY, CITY OF",705 Main Ave,Garretson,Minnehaha,SD,57030,705 NORTH MAIN AVE,GARRETSON,,SD,57030,Natural Gas,SD,Municipal Owned,0,0,0,13,13,0,0,0,0,0,26,0,0,0,0,619,0,0,0,0,0,619,0,0,13,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,11,15,0,0,0,26,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,609,10,0,0,0,619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,609,10,0,0,0,619,0,0,0,0,0,0,0,22,2,1.2,0.8,26,0,0,0,0,0,0,0,464,70,49,36,619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,,Jordan Doane,,6054218247,(000) 000-0000,jordan.doane@cityofgarretson.com,INITIAL,2/3/2025,2/3/2025,7100.1-1 (Rev. 06-2023)
5/1/2025,2024,20251122,72522,31097,ISLAND ENERGY,65 Civic Avenue,Pittsburg,Contra Costa,CA,94565,995 WALNUT AVE.,VALLEJO,,CA,94592,Natural Gas,CA,Municipal Owned,0,0,0,0.5,20.36,0,0,0,0.3,0,21.16,0,0,0,1,444,0,0,0,0,0,445,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.18,9.38,1.6,1.2,0,20.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.3,Polycarbonate,0,0,0,0,0,0,0,0.3,8.18,9.38,1.6,1.7,0,21.16,90,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386,48,10,0,0,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,387,48,10,0,0,445,0,0,0,0,0,0,13.7,0,5.3,2.16,0,21.16,0,0,0,0,0,0,60,0,274,106,5,445,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,410,,Vanessa Xie,Deputy General Manager,(925) 252-4097,(707) 562-5002,vxie@pittsburgca.gov,INITIAL,3/13/2025,3/13/2025,7100.1-1 (Rev. 06-2023)
5/1/2025,2024,20250317,67140,31098,"CLEARBROOK MUNICIPAL GAS, CITY OF",200 Elm ST. SW,Clearbrook,Clearwater,MN,56634,200 ELM ST. SW,CLEARBROOK,,MN,56634,Natural Gas,MN,Municipal Owned,0,0,0,2,7.25,0,0,0,0,0,9.25,0,0,0,0,245,0,0,0,0,0,245,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,1,0,0,0,7.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6.25,3,0,0,0,9.25,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,7,1,0,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,237,7,1,0,0,245,0,0,0,0,0,0,0,8,1,0.25,0,9.25,0,0,0,0,0,0,0,164,40,31,10,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,,Nicholas Rankin,Maintenance Superintendent,(218) 766-4257,(000) 000-0000,Nick.Rankin@ci.clearbrook.mn.us,INITIAL,2/17/2025,2/17/2025,7100.1-1 (Rev. 06-2023)
5/1/2025,2024,20251259,72969,31099,"BAGLEY NATURAL GAS, CITY OF",18 Main Ave. S.,Bagley,Clearwater,MN,56621,"18 MAIN AVE, S",BAGLEY,,MN,56621,Natural Gas,MN,Municipal Owned,0,0,0,8,20.04,0,0,0,0,0,28.04,0,0,0,0,661,0,0,0,0,0,661,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.04,9,0,0,0,20.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,11.04,17,0,0,0,28.04,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654,7,0,0,0,661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,654,7,0,0,0,661,0,0,0,0,0,0,0,23,1.5,3.1,0.44,28.04,0,0,0,0,0,0,0,338,138,132,53,661,,,1,,,,,,,,3,,,,,,,,0,,,,,,,,3,,,,,,0,0,0,4,0,0,0,0,0,0,0,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,282,"Part G: gas loss is from deduction meters for the three towns on the gas system, also have a large commercial roots meter replacing has started to fail.",Nolan Nelson,utility technician,(218) 404-4542,(000) 000-0000,bpunaturalgas@bagleymn.us,INITIAL,3/14/2025,3/14/2025,7100.1-1 (Rev. 06-2023)
5/1/2025,2024,20250708,70221,31130,"DCP MIDSTREAM, LP",2331 CITYWEST BLVD S812,HOUSTON,Harris,TX,77042,2331 CITYWEST BLVD. HQ-08-S812-02,HOUSTON,,TX,77042,Natural Gas,CO,Investor Owned,,,,,0,0,0,0,0,0,0,,,,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,70,,Patrick Montoya,DOT Specialist,(970) 324-9755,(000) 000-0000,patricio.t.montoya@p66.com,INITIAL,3/6/2025,3/6/2025,7100.1-1 (Rev. 06-2023)
5/1/2025,2024,20250869,71244,31130,"DCP MIDSTREAM, LP",ATTN Doug Sauer S812 2331 Citywest Blvd,Houston,Harris,TX,77042,2331 CITYWEST BLVD. HQ-08-S812-02,HOUSTON,,TX,77042,Natural Gas,KS,Privately Owned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,16,7,1,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,16,7,1,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,Gabriel McCown,Compliance Specialist,(405) 215-7767,(000) 000-0000,gabriel.mccown@p66.com,INITIAL,3/11/2025,3/11/2025,7100.1-1 (Rev. 06-2023)
5/1/2025,2024,20250867,71242,31130,"DCP MIDSTREAM, LP",2331 Citywest Blvd,Houston,Harris,TX,77042,2331 CITYWEST BLVD. HQ-08-S812-02,HOUSTON,,TX,77042,Natural Gas,OK,Privately Owned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,103,50,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,103,50,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,Gabriel McCown,Compliance Specialist,(405) 215-7767,(000) 000-0000,gabriel.mccown@p66.com,INITIAL,3/11/2025,3/11/2025,7100.1-1 (Rev. 06-2023)
